title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
"Fruit of the Loom Men's and Big Men's Eversoft Fleece Pullover Hoodie Sweatshirt, up to Size 3XL",https://www.walmart.com/ip/Fruit-of-the-Loom-Men-s-and-Big-Men-s-Eversoft-Fleece-Pullover-Hoodie-Sweatshirt-up-to-Size-3XL/998833761?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:A7IOWHgMZNKoeh9Lj2eUI4F16NhbQs6VVJF866iP1H9IYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA1qda32q4ZKkmVC4szEbDhtOLKfVw4so71pnc75qmaSz3aFZCMVRxXNGYPCn89XFvToPEZg33dU94g9smImiLmxoVJf4Eajbo3H64Cin0HWblNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=4&wpa_plmt=__plmt__&wpa_aduid=__aduid__,9.96,4.6,534,,,Clothing
"Fruit of the Loom Men's and Big Men's Eversoft Fleece Full Zip Hoodie Jacket, up to Size 3XL",https://www.walmart.com/ip/Fruit-of-the-Loom-Men-s-and-Big-Men-s-Eversoft-Fleece-Full-Zip-Hoodie-Jacket-up-to-Size-3XL/630234494?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:A7IOWHgMZNKoeh9Lj2eUI4F16NhbQs6VVJF866iP1H9IYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUAzGMTE19ISjVxCjyl9m9N_p5ZUXqrI3fVbi0U3F_TwWQ3aFZCMVRxXNGYPCn89XFvToPEZg33dU94g9smImiLmxoVJf4Eajbo3H64Cin0HWblNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__,9.96,4.6,942,,,Clothing
Hard Tail Overlap Joggers Cappuccino,https://www.walmart.com/ip/Hard-Tail-Overlap-Joggers-Cappuccino/120960622,62.00,4.4,192,"Keep going, lap after lap, in the comfy-chic Overlap Joggers.Super-soft stretchy jogger pants provide all-day comfort and unrestricted mobility.Wide elastic waistband.Slightly-tapered leg lends a modern, athletic fit.Rib-knit cuffs.95% siro modal, 5% spandex.Machine wash, tumble dry.Made in U.S.A.Product measurements were taken using size SM, inseam 27. Please note that measurements may vary by size.Measurements: Waist Measurement: 26 in Outseam: 37 in Inseam: 27 in Front Rise: 12 in Back Rise: 14 in Leg Opening: 4 inHard Tail Overlap Joggers Cappuccino",,Health
ECCO Sport Roxton GORE-TEX Primaloft Heavy Winter Boot Black/Amber,https://www.walmart.com/ip/ECCO-Sport-Roxton-GORE-TEX-Primaloft-Heavy-Winter-Boot-Black-Amber/219651823,17.54,4.0,638,,,Clothing
Hanky Panky Womens Signature Lace Low Rise Thong Style-4911,https://www.walmart.com/ip/ECCO-Sport-Roxton-GORE-TEX-Primaloft-Heavy-Winter-Boot-Black-Amber/115577779?variantFieldId=actual_color,17.54,4.0,638,,,Clothing
"EASTON PRO YOUTH Pull Up Baseball Pant, Youth / Kids, Large, White",https://www.walmart.com/ip/EASTON-PRO-YOUTH-Pull-Up-Baseball-Pant-Youth-Kids-Large-White/576157448,24.04,4.5,2,"Engineered to make your junior look like the pros, the Youth Pro Pull Up Pant is made of 100% polyester/microfiber and features Bio-Dri, UV protection and stain resistance fabric to withstand a weekend of games.","Drawstring waistband,Elastic bottom hem opening,Batting glove back pocket,100% polyester",Sports & Outdoors
"Vibes Mens Black Heavy Jersey 18"" Jogger Capri Shorts Splatter Printed Rib Cuff",https://www.walmart.com/ip/Vibes-Mens-Black-Heavy-Jersey-18-Jogger-Capri-Shorts-Splatter-Printed-Rib-Cuff/368396470?variantFieldId=actual_color,11.99,,0,,,Clothing
"Level 7 Men's Cargo Pocket Premium Knit Denim Jogger Capri Shorts Distressed Cloud Bleach 18"" Inseam",https://www.walmart.com/ip/Level-7-Men-s-Cargo-Pocket-Premium-Knit-Denim-Jogger-Capri-Shorts-Distressed-Cloud-Bleach-18-Inseam/958276808,55.00,,0,,,Clothing
vibes gold label men's military camo print twill cargo pocket jogger pants,https://www.walmart.com/ip/vibes-gold-label-men-s-military-camo-print-twill-cargo-pocket-jogger-pants/543523271,16.99,,0,,,Clothing
true rock men's andre faux zippered textured panel joggers,https://www.walmart.com/ip/True-Rock-Men-s-Andre-Faux-Zippered-Textured-Panel-Joggers/684129015?variantFieldId=actual_color,19.97,4.0,2,,,Clothing
Ma Croix Mens Cargo Sweatpants Heavyweight Fleece Long Pants Multi Pockets,https://www.walmart.com/ip/Ma-Croix-Mens-Cargo-Sweatpants-Heavyweight-Fleece-Long-Pants-Multi-Pockets/410010252?variantFieldId=actual_color,33.99,,0,,,Clothing
level 7 men relaxed fit midrise avocado stretch twill jogger jeans rib knit cuff,https://www.walmart.com/ip/Level-7-Men-s-Premium-Stretch-Twill-Jogger-Pant-Drop-Crotch-Zipper-Pockets/561151402?variantFieldId=actual_color,58.99,,0,,,Clothing
"Allsense Mens Slim Fit Motor Zipper Joggers Shirring Bottom, Up to 5XL",https://www.walmart.com/ip/Allsense-Mens-Slim-Fit-Motor-Zipper-Joggers-Shirring-Bottom-Up-to-5XL/355324146?variantFieldId=actual_color,34.99,,0,,,Clothing
Vibes Men's Printed Fleece Jogger Pants,https://www.walmart.com/ip/Vibes-Men-s-Printed-Fleece-Jogger-Pants/788493022?variantFieldId=actual_color,15.99,3.9,14,,,Clothing
Korean Version Of The Small Fragrant Wild Loose Hedging V-neck Knit Vest Loose V-neck Sweater,https://www.walmart.com/ip/Korean-Version-Of-The-Small-Fragrant-Wild-Loose-Hedging-V-neck-Knit-Vest-Loose-V-neck-Sweater/308266703?variantFieldId=actual_color,10.95,,0,,,Clothing
Men's Solid Color Sweatshirt Long Sleeve O Neck Casual Oversize Loose Pullover Top Blouse for Fall,https://www.walmart.com/ip/Men-s-Solid-Color-Sweatshirt-Long-Sleeve-O-Neck-Casual-Oversize-Loose-Pullover-Top-Blouse-for-Fall/321098140?variantFieldId=actual_color,16.99,,0,,,Clothing
level 7 men's tan timber canvas relaxed fit midrise shorts with utility pockets,https://www.walmart.com/ip/Level-7-men-s-Relaxed-Fit-Midrise-Premium-Canvas-Utility-Shorts-Cargo-Pockets/696660592?variantFieldId=actual_color,49.00,,0,,,Clothing
Level 7 Men Relaxed BootCut Premium Denim Distressed Jean Zipper Utility Pocket,https://www.walmart.com/ip/Level-7-Men-Relaxed-BootCut-Premium-Denim-Distressed-Jean-Zipper-Utility-Pocket/289022245,58.99,,0,,,Clothing
Champion Men's Full Zip Jacket,https://www.walmart.com/ip/Champion-Men-s-Full-Zip-Jacket/336580538,37.50,,0,,,Clothing
Personalized Brown Leather Wallet & Money Clip,https://www.walmart.com/ip/Personalized-Brown-Leather-Wallet-Money-Clip/129252754,35.00,,0,,,Clothing
XS-XL Mens Boys Swim Shorts Trunks Board Shorts Swimsuit Bottoms With Front Pockets Pants Quick Dry Swimming Boardshorts Underwear Bottoms Swimwear Beach Swimsuit Beachwear Bathing Suit Surfing,https://www.walmart.com/ip/XS-XL-Mens-Boys-Swim-Shorts-Trunks-Board-Swimsuit-Bottoms-With-Front-Pockets-Pants-Quick-Dry-Swimming-Boardshorts-Underwear-Swimwear-Beach-Beachwear-/556147967?variantFieldId=actual_color,19.99,,0,,,Clothing
Mens INTERLOCK SHORT (1540M),https://www.walmart.com/ip/Mens-INTERLOCK-SHORT-1540M/176146771,12.85,,0,,,Clothing
men's russell ts7x2m0 essential pocketed 10 inch performance short,https://www.walmart.com/ip/men-s-russell-ts7x2m0-essential-pocketed-10-inch-performance-short/398243211,15.41,,0,,,Clothing
Mens AUTHENTIC SHORT (B037),https://www.walmart.com/ip/Mens-AUTHENTIC-SHORT-B037/101623458?variantFieldId=actual_color,5.90,2.0,10,,,Clothing
Alleson Athletic - Reversible Basketball Shorts - Color - Purple/ White - Size - 2XL,https://www.walmart.com/ip/Reversible-Basketball-Shorts-2XL-Royal-White/960806144,51.68,,0,,,Clothing
6400 ADULT FUSION MESH SHORT,https://www.walmart.com/ip/6400-ADULT-FUSION-MESH-SHORT/503852865,20.36,,0,,,Clothing
6400 ADULT FUSION MESH SHORT,https://www.walmart.com/ip/6400-ADULT-FUSION-MESH-SHORT/439964760,20.36,,0,,,Clothing
6400 ADULT FUSION MESH SHORT,https://www.walmart.com/ip/6400-ADULT-FUSION-MESH-SHORT/528381748,20.36,,0,,,Clothing
6400 ADULT FUSION MESH SHORT,https://www.walmart.com/ip/6400-ADULT-FUSION-MESH-SHORT/658025156,20.36,,0,,,Clothing
"Pizzazz 1400 -PURWHT-AL 1400 Adult Spirit Stripe Short, Purple with White - Large",https://www.walmart.com/ip/Pizzazz-1400-PURWHT-AL-1400-Adult-Spirit-Stripe-Short-44-Purple-with-White-Large/279296364,13.97,,0,,,Clothing
"Pizzazz 1400 -PURWHT-AS 1400 Adult Spirit Stripe Short, Purple with White - Small",https://www.walmart.com/ip/Pizzazz-1400-PURWHT-AS-1400-Adult-Spirit-Stripe-Short-44-Purple-with-White-Small/153611919,13.97,,0,,,Clothing
Ma Croix Men's Basic Mesh Shorts With Pockets,https://www.walmart.com/ip/Ma-Croix-Men-s-Basic-Mesh-Shorts-With-Pockets/521527620?variantFieldId=actual_color,13.49,4.4,12,,,Clothing
Bescita Irregular Round Frame Glasses Frame Translucent Optical Frame Anti-blue Light for Halloween Christmas,https://www.walmart.com/ip/Bescita-Irregular-Round-Frame-Glasses-Frame-Translucent-Optical-Frame-Anti-blue-Light-for-Halloween-Christmas/305430216,17.05,,0,,,Clothing
Bescita 2020 Vintage Rimless Crystal Sunglasses For lady,https://www.walmart.com/ip/Bescita-2020-Vintage-Rimless-Crystal-Sunglasses-For-lady/403481259,17.19,,0,,,Clothing
Men's Sexy Underwear Bikini Style String Bulge Pouch Briefs Low Rise Underpants,https://www.walmart.com/ip/Men-s-Sexy-Underwear-Bikini-Style-String-Bulge-Pouch-Briefs-Low-Rise-Underpants/811340171?variantFieldId=actual_color,9.49,,0,,,Clothing
6pcs Men Sexy Transparent Soft High Elastic Thong C-strap Ring Circle Underwear,https://www.walmart.com/ip/6pcs-Men-Sexy-Transparent-Soft-High-Elastic-Thong-C-strap-Ring-Circle-Underwear/451523615?variantFieldId=actual_color,9.49,,0,,,Clothing
Men's Underwear Lace Breathable Low Waist Men's Double Thong Jock Strap,https://www.walmart.com/ip/Men-s-Underwear-Lace-Breathable-Low-Waist-Men-s-Double-Thong-Jock-Strap/892336968?variantFieldId=actual_color,9.49,,0,,,Clothing
Ma Croix Mens Baseball Jersey Button Shirt Active Sportswear,https://www.walmart.com/ip/Ma-Croix-Mens-Baseball-Jersey-Button-Shirt-Active-Sportswear/403259904?variantFieldId=actual_color,24.99,3.8,4,,,Clothing
"Ma Croix Men's Lightweight Jogger Elastic Bottom with Pockets, Up to 5XL",https://www.walmart.com/ip/Ma-Croix-Men-s-Lightweight-Jogger-Elastic-Bottom-with-Pockets-Up-to-5XL/820191788?variantFieldId=actual_color,13.99,3.5,183,,,Clothing
8600 ADULT BODYSUIT,https://www.walmart.com/ip/8600-ADULT-BODYSUIT/717158341,23.15,,0,,,Clothing
Gildan Men's Heavy Blend Open Bottom Sweatpants - G18400,https://www.walmart.com/ip/Men-s-Red-Label-Exposed-Elastic-Waistband-Boxer-P2-Style-841VTY/538989858,42.00,,0,,,Clothing
ComfortWash by Hanes - MMF - Garment Dyed Long Sleeve T-Shirt With a Pocket,https://www.walmart.com/ip/ComfortWash-by-Hanes-Pink-Men-Garment-Dyed-Long-Sleeve-T-Shirt-With-a-Pocket/785763848?variantFieldId=actual_color,21.96,,0,,,Clothing
Augusta Sportswear Girls' Double Knit Color Block Jacket 4451,https://www.walmart.com/ip/Augusta-Sportswear-Girls-Double-Knit-Color-Block-Jacket-4451/170975150,16.00,4.7,3,,,Clothing
ComfortWash by Hanes - Pink Men - Garment-Dyed Pocket T-Shirt,https://www.walmart.com/ip/ComfortWash-by-Hanes-Pink-Men-Garment-Dyed-Pocket-T-Shirt/805069894?variantFieldId=actual_color,16.00,,0,,,Clothing
Hanes Women's Nano-T Short Sleeve T-Shirt,https://www.walmart.com/ip/Hanes-Women-s-Nano-T-Short-Sleeve-T-Shirt/40973283?variantFieldId=actual_color,5.96,4.0,1048,,,Clothing
"Hanes Men's and Big Men's ComfortWash Short Sleeve Pocket Tee, Up To Size 3XL",https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-ComfortWash-Short-Sleeve-Pocket-Tee-Up-To-Size-3XL/908934257?variantFieldId=actual_color,8.19,4.3,201,,,Clothing
Hanes T-Shirts Ringspun Cotton Beefy-T,https://www.walmart.com/ip/Hanes-T-Shirts-Ringspun-Cotton-Beefy-T/534805044?variantFieldId=actual_color,12.56,,0,,,Clothing
"Hanes Men's and Big Men's Premium Beefy-T Long Sleeve T-Shirt, Up To 3XL",https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-Premium-Beefy-T-Long-Sleeve-T-Shirt-Up-To-3XL/14710971?variantFieldId=actual_color,8.26,4.3,2828,,,Clothing
Hanes - MF Men - ComfortSoft® Long Sleeve T-Shirt,https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-ComfortSoft-Long-Sleeve-Tee-Up-to-Size-3XL/110886810?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouR3KWKt_Rupocf5KDt-H6dBIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA1ynEsWQIMeNvJjZxO-9v9cjGFWi2FJMvnLOIAq5yc1D5x5SHyOI0e4tHrIAU7mCX7VxI8Xm5D7-7OYkcHTX7qM45feKsNqquH8tg34R3fUP4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=4&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,5.00,4.4,487,,,Clothing
"Hanes Men's and Big Men's Premium Beefy-T Long Sleeve T-Shirt, Up To 3XL",https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-Premium-Beefy-T-Long-Sleeve-T-Shirt-Up-To-3XL/14710971?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouR3KWKt_Rupocf5KDt-H6dBIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA4nvuxx5_Jn3HR7xK_-Zx38bA7pBQyZi8ZEoMCFkeLId5x5SHyOI0e4tHrIAU7mCX7VxI8Xm5D7-7OYkcHTX7qM45feKsNqquH8tg34R3fUP4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,8.26,4.3,2828,,,Clothing
The Hanes 52 oz ComfortSoft Cotton T-Shirt - PURPLE - XL,https://www.walmart.com/ip/Hanes-Men-s-TAGLESS-Comfort-Soft-Crewneck-T-Shirt-Color-Sand-Size-S-PACK-OF-2-Men-s-Athleticwear/566189529?variantFieldId=actual_color,8.53,5.0,1,,,Clothing
"Hanes Men's and Big Men's Premium Beefy-T Long Sleeve T-Shirt, Up To 3XL",https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-Premium-Beefy-T-Long-Sleeve-T-Shirt-Up-To-3XL/14710971?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouR3KWKt_Rupocf5KDt-H6dBIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA4nvuxx5_Jn3HR7xK_-Zx38bA7pBQyZi8ZEoMCFkeLId5x5SHyOI0e4tHrIAU7mCX7VxI8Xm5D7-7OYkcHTX7qMCyQFkxC84plJxLjKcNyDf4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=8&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,8.26,4.3,2828,,,Clothing
Hanes - MF Men - ComfortSoft® Long Sleeve T-Shirt,https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-ComfortSoft-Long-Sleeve-Tee-Up-to-Size-3XL/110886810?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouR3KWKt_Rupocf5KDt-H6dBIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA1ynEsWQIMeNvJjZxO-9v9cjGFWi2FJMvnLOIAq5yc1D5x5SHyOI0e4tHrIAU7mCX7VxI8Xm5D7-7OYkcHTX7qMCyQFkxC84plJxLjKcNyDf4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,5.00,4.4,487,,,Clothing
"Ma Croix Mens Brushed Elastic Lightweight Sweat Shorts, Up to 5XL",https://www.walmart.com/ip/Ma-Croix-Mens-Brushed-Elastic-Lightweight-Sweat-Shorts-Up-to-5XL/682241424,15.49,4.1,19,,,Clothing
"Hanes 192503295646 Men ComfortWash Garment Dyed Long Sleeve Pocket Tee Shirt, Lavender - 3XL",https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-ComfortWash-Long-Sleeve-Pocket-Tee-Up-To-Size-3XL/915377130?variantFieldId=actual_color,11.71,4.6,120,,,Clothing
"Hanes Men's and Big Men's Beefy Heavyweight Long Sleeve Three-Button Henley, Up To Size 3XL",https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-Beefy-Heavyweight-Long-Sleeve-Three-Button-Henley-Up-To-Size-3XL/166034381?variantFieldId=actual_color,9.97,4.6,845,,,Clothing
Hanes - MF Men - ComfortSoft® Long Sleeve T-Shirt,https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-ComfortSoft-Long-Sleeve-Tee-Up-to-Size-3XL/110886810?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouR3KWKt_Rupocf5KDt-H6dBIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA1ynEsWQIMeNvJjZxO-9v9cjGFWi2FJMvnLOIAq5yc1D5x5SHyOI0e4tHrIAU7mCX7VxI8Xm5D7-7OYkcHTX7qNbvHR_4ZhgELPVAcH5FoIM4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,5.00,4.4,487,,,Clothing
Level 7 Men's Dark Blue Clouded Wash 3D Whiskering Premium Knit Denim Jogger Capri Rib Bottom,https://www.walmart.com/ip/Level-7-Men-s-Dark-Blue-Clouded-Wash-3D-Whiskering-Premium-Knit-Denim-Jogger-Capri-Rib-Bottom/266997524,55.00,,0,,,Clothing
Mens Flat Front Belted Cotton Cargo Shorts,https://www.walmart.com/ip/Mens-Flat-Front-Belted-Cotton-Cargo-Shorts/744970074,15.99,3.6,21,,,Clothing
Big Men's Outdoor Performance Side Elastic Utility Short,https://www.walmart.com/ip/Wrangler-Big-Men-s-Outdoor-Performance-Side-Elastic-Utility-Short/601898877?variantFieldId=actual_color,19.88,4.9,51,,,Clothing
"9 Crowns Men's Flat Front Digital Camo Belted Shorts (Khaki Camo, 30)",https://www.walmart.com/ip/9-Crowns-Men-s-Flat-Front-Digital-Camo-Belted-Shorts/655152487?variantFieldId=actual_color,14.99,,0,,,Clothing
"Ma Croix Mens Brushed Elastic Lightweight Sweat Shorts, Up to 5XL",https://www.walmart.com/ip/Ma-Croix-Mens-Brushed-Elastic-Lightweight-Sweat-Shorts-Up-to-5XL/591891646?variantFieldId=actual_color,15.49,4.1,19,,,Clothing
Lee Men's Extreme Comfort Short,https://www.walmart.com/ip/Lee-Men-s-Extreme-Comfort-Short/382665002?variantFieldId=actual_color,21.60,4.6,67,,,Clothing
Men's Summer Casual Cargo Shorts,https://www.walmart.com/ip/Men-s-Summer-Casual-Cargo-Shorts/870978066?variantFieldId=actual_color,17.50,3.5,4,,,Clothing
"George Big Men's 10"" Flat Front Shorts",https://www.walmart.com/ip/George-Big-Men-s-10-Flat-Front-Shorts/745915558?variantFieldId=actual_color,8.50,3.9,37,,,Clothing
"Fruit Of The Loom Mens Sofspun Full-Zip Hooded Sweatshirt, JZSF73R, 2XL",https://www.walmart.com/ip/Fruit-Of-The-Loom-Mens-Sofspun-Full-Zip-Hooded-Sweatshirt-JZSF73R-3XL/896421808?variantFieldId=actual_color,20.30,5.0,1,,,Clothing
Mens Papa Bear Full-Zip Hooded Sweatshirt,https://www.walmart.com/ip/Mens-Papa-Bear-Full-Zip-Hooded-Sweatshirt/372193765?variantFieldId=actual_color,32.82,,0,,,Clothing
Big Men's Lightweight Graphic Tee - Collection,https://www.walmart.com/ip/Big-Men-s-Lightweight-Graphic-Tee-Humor-Collection/50941376?variantFieldId=actual_color,9.97,4.5,50,,,Clothing
"Hanes 738994334787 Mens Comfort Wash Garment Dyed Sleeveless Tank Top, Crimson Fall - 2XL",https://www.walmart.com/ip/Hanes-Men-s-and-Big-Men-s-ComfortWash-Tank-Up-To-Size-3XL/711405484?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouR3KWKt_Rupocf5KDt-H6dBIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUAxU_z-2wr1Tdz3Vdw-qUYvmgyl8Mgv71onAqngGrokSD3aFZCMVRxXNGYPCn89XFvToPEZg33dU94g9smImiLmzB5O_NDDb3V-Ut-x_4QD5mlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,10.11,4.3,712,,,Clothing
Big Men's Lightweight Graphic Tee - Outdoor Collection,https://www.walmart.com/ip/Big-Men-s-Lightweight-Graphic-Tee-Outdoor-Collection/47520763,9.97,4.1,17,,,Clothing
Mens Funny Sayings Slogans T Shirts-I May Be Wrong tshirt-red-xxl,https://www.walmart.com/ip/Mens-Funny-Sayings-Slogans-T-Shirts-I-May-Be-Wrong-tshirt-Black-small/104427177?variantFieldId=actual_color,14.99,4.4,24,,,Clothing
Yet Despite Look On My Face Funny T-Shirt-red-5xl,https://www.walmart.com/ip/Yet-Despite-Look-On-My-Face-Funny-T-Shirt-maroon-medium/166151848?variantFieldId=actual_color,9.99,4.6,11,,,Clothing
Men's Looking for a Girl w/ Daddy Issues Tank Top Shirt,https://www.walmart.com/ip/Men-s-Looking-for-a-Girl-w-Daddy-Issues-Tank-Top-Shirt/178187992?variantFieldId=actual_color,13.99,,0,,,Clothing
Jerzees-Mens 5-6 oz-50/50 Jersey Polo with SpotShield?-437,https://www.walmart.com/ip/Jerzees-Mens-5-6-oz-50-50-Jersey-Polo-with-SpotShield-437/124864195,9.67,,0,,,Clothing
JERZEES - Artix Men - Dri-Power® Performance Short Sleeve T-Shirt,https://www.walmart.com/ip/JERZEES-Artix-Men-Dri-Power-Performance-Short-Sleeve-T-Shirt/116529511?variantFieldId=actual_color,12.96,,0,,,Clothing
Jerzees NuBlend Hooded Sweatshirt,https://www.walmart.com/ip/JERZEES-Artix-Men-NuBlend-Hooded-Sweatshirt/720714460?variantFieldId=actual_color,27.82,,0,,,Clothing
JERZEES - NIB - Male - SpotShield™ 50/50 Sport Shirt,https://www.walmart.com/ip/Jerzees-Men-s-Short-Sleeve-Jersey-Polo-Shirt/146703264?variantFieldId=actual_color,9.56,,0,,,Clothing
Jerzees Ladies' Ring-Spun Cotton Pique Sport Shirt 440W,https://www.walmart.com/ip/Jerzees-Ladies-Ring-Spun-Cotton-Pique-Sport-Shirt-440W/187523673?variantFieldId=actual_color,6.29,,0,,,Clothing
Jerzees Women's Four Pearl Buttons Collar Sport Polo Shirt,https://www.walmart.com/ip/Jerzees-Ladies-5-6-oz-SpotShield-Jersey-Polo/166529764?variantFieldId=actual_color,9.22,4.4,7,,,Clothing
The Jerzees Adult 5.6 oz. DRI-POWERÂ® ACTIVE T-Shirt - CLASSIC PINK - M,https://www.walmart.com/ip/The-Jerzees-Adult-5-6-oz-DRI-POWER-ACTIVE-T-Shirt-SAFETY-GREEN-XL/657240120?variantFieldId=actual_color,8.09,,0,,,Clothing
Jerzees Spotshield Ladies' Jersey Sport Shirt 437W,https://www.walmart.com/ip/Jerzees-Women-s-Four-Pearl-Buttons-Collar-Sport-Polo-Shirt/107853860?variantFieldId=actual_color,9.63,4.5,8,,,Clothing
Jerzees Spotshield Youth Jersey Sport Shirt 437Y,https://www.walmart.com/ip/Jerzees-Boys-School-Uniform-SpotShield-Jersey-Polo-Little-Boys-Big-Boys/172389215?variantFieldId=actual_color,8.33,,0,,,Clothing
Jerzees Adult 5.6 oz. SpotShield™ Jersey Polo,https://www.walmart.com/ip/Jerzees-Adult-5-6-oz-SpotShield-Jersey-Polo/162712847?variantFieldId=actual_color,9.38,,0,,,Clothing
JERZEES - NIB - Female - Women's Spotshield™ 50/50 Sport Shirt,https://www.walmart.com/ip/Jerzees-Women-s-Four-Pearl-Buttons-Collar-Sport-Polo-Shirt/357017577?variantFieldId=actual_color,9.73,3.9,20,,,Clothing
Jerzees Adult 9.5 oz. Super Sweats® NuBlend® Fleece Crew,https://www.walmart.com/ip/Jerzees-Fleece-SUPER-SWEATS-Crewneck-Sweatshirt-4662MR/172339732?variantFieldId=actual_color,12.60,,0,,,Clothing
Jerzees Nublend Adult Crewneck Sweatshirt 562M,https://www.walmart.com/ip/Adult-8-oz-NuBlend-Fleece-Crew-562/165825515?variantFieldId=actual_color,12.75,,0,,,Clothing
Jerzees Ladies' 5.6 oz. SpotShield? Jersey Polo,https://www.walmart.com/ip/Jerzees-Womens-SpotShield-Short-Sleeve-Jersey-Sport-Shirt-JZ437WR-L/128160955?variantFieldId=actual_color,9.73,4.1,19,,,Clothing
Jerzees - NuBlend Hooded Sweatshirt,https://www.walmart.com/ip/Jerzees-NuBlend-Hooded-Sweatshirt/124192165?variantFieldId=actual_color,15.13,,0,,,Clothing
