title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
Cycling Bandana Skull Cap Beanie Lightweight Adjustable Cotton Biker Hat Hood Headband Headscarf Doo Rags Head Wraps Costume,https://www.walmart.com/ip/Cycling-Bandana-Skull-Cap-Beanie-Lightweight-Adjustable-Cotton-Biker-Hat-Hood-Headband-Headscarf-Doo-Rags-Head-Wraps-Costume/654644746,7.00,,0,,,Clothing
Cycling Bandana Skull Cap Beanie Lightweight Adjustable Cotton Biker Hat,https://www.walmart.com/ip/Cycling-Bandana-Skull-Cap-Beanie-Lightweight-Adjustable-Cotton-Biker-Hat/281254911,6.39,,0,,,Clothing
Lightweight Adjustable Cotton Biker Skull Cap Motorcycle Bandana Head Wrap Du Doo Rag Cool Rags Costume,https://www.walmart.com/ip/Lightweight-Adjustable-Cotton-Biker-Skull-Cap-Motorcycle-Bandana-Head-Wrap-Du-Doo-Rag-Cool-Rags-Costume/810756277?variantFieldId=actual_color,6.39,,0,,,Clothing
Simplicity Unisex Summer Cool Woven Straw Fedora Hat & Stylish Hat Band,https://www.walmart.com/ip/Simplicity-Unisex-Summer-Cool-Woven-Straw-Fedora-Hat-Stylish-Hat-Band/925042958?variantFieldId=actual_color,8.39,,0,,,Clothing
Cycling Half Face Mask Skin Cool Ice Silk Breathable UV Protection Outdoor Sports Headwear Camping Hiking Headband Neck Scarf,https://www.walmart.com/ip/Cycling-Half-Face-Mask-Skin-Cool-Ice-Silk-Breathable-UV-Protection-Outdoor-Sports-Headwear-Camping-Hiking-Headband-Neck-Scarf/638469208?variantFieldId=actual_color,8.03,,0,,,Clothing
Cycling Face Mask Balaclava Women Men Outdoor Sport Sunshade Dust-proof Windproof Quick Dry Anti UV Breathable Motorcycle Riding Skiing Cap Headwear,https://www.walmart.com/ip/Cycling-Face-Mask-Balaclava-Women-Men-Outdoor-Sport-Sunshade-Dust-proof-Windproof-Quick-Dry-Anti-UV-Breathable-Motorcycle-Riding-Skiing-Cap-Headwear/904901928,8.79,,0,,,Clothing
Sweat Wicking Beanie Cap Hat Chemo Cap Skull Cap for Men and Women Adjustable Cotton Biker Hat Hood Headband Headscarf Doo Rags Head Wraps Costume,https://www.walmart.com/ip/Sweat-Wicking-Beanie-Cap-Hat-Chemo-Cap-Skull-Cap-for-Men-and-Women-Adjustable-Cotton-Biker-Hat-Hood-Headband-Headscarf-Doo-Rags-Head-Wraps-Costume/228337979?variantFieldId=actual_color,6.49,1.0,5,,,Clothing
Cycling Half Face Mask Skin Cool Breathable Ice Silk UV Protection Outdoor Sports Headwear Camping Hiking Headband Neck Scarf,https://www.walmart.com/ip/Cycling-Half-Face-Mask-Skin-Cool-Breathable-Ice-Silk-UV-Protection-Outdoor-Sports-Headwear-Camping-Hiking-Headband-Neck-Scarf/568433136?variantFieldId=actual_color,8.73,,0,,,Clothing
Cycling Face Mask Balaclava Women Men Polyester Activated Carbon Filter Breathable Warm Motorcycle Riding Skiing Cap Headwear,https://www.walmart.com/ip/Cycling-Face-Mask-Balaclava-Women-Men-Polyester-Activated-Carbon-Filter-Breathable-Warm-Motorcycle-Riding-Skiing-Cap-Headwear/543624172?variantFieldId=actual_color,7.90,,0,,,Clothing
"Balaclava Face Mask - Wind Water Resistant Full Face Ski Mask and Winter Sports Headwear, Neck Gaiter and Motorcycle Helmet Liner",https://www.walmart.com/ip/Balaclava-Face-Mask-Wind-Water-Resistant-Full-Face-Ski-Mask-and-Winter-Sports-Headwear-Neck-Gaiter-and-Motorcycle-Helmet-Liner/203206867?variantFieldId=actual_color,7.59,,0,,,Clothing
Lightweight Adjustable Cotton Biker Skull Cap Motorcycle Bandana Head Wrap Du Doo Rag Cool Rags Costume,https://www.walmart.com/ip/Lightweight-Adjustable-Cotton-Biker-Skull-Cap-Motorcycle-Bandana-Head-Wrap-Du-Doo-Rag-Cool-Rags-Costume/660458448?variantFieldId=actual_color,6.39,,0,,,Clothing
1pcs Dog Training Clickers 2 in 1 Whistle and Clicker Pet Training Tools with Wrist Strap Key Ring for Dogs Cats Pets,https://www.walmart.com/ip/1pcs-Dog-Training-Clickers-2-in-1-Whistle-and-Clicker-Pet-Training-Tools-with-Wrist-Strap-Key-Ring-for-Dogs-Cats-Pets/300543889?variantFieldId=actual_color,7.29,,0,,,Clothing
Ponytail Beanie Hat Women Multicolored Knitted Acrylic Caddice Beanies Outdoor Warm Caps For Autumn Winter,https://www.walmart.com/ip/Ponytail-Beanie-Hat-Women-Multicolored-Knitted-Acrylic-Caddice-Beanies-Outdoor-Warm-Caps-For-Autumn-Winter/293791062,16.56,,0,,,Clothing
Simplicity Unisex Summer Cool Woven Straw Fedora Hat & Stylish Hat Band,https://www.walmart.com/ip/Simplicity-Unisex-Summer-Cool-Woven-Straw-Fedora-Hat-Stylish-Hat-Band/855403762?variantFieldId=actual_color,8.39,,0,,,Clothing
"City Jogging Bags, Outdoor Luminous Sports Backpack with USB Charge Port (Not Include Power), Students Anti-theft Laptop Backpack",https://www.walmart.com/ip/City-Jogging-Bags-Outdoor-Luminous-Sports-Backpack-with-USB-Charge-Port-Not-Include-Power-Students-Anti-theft-Laptop-Backpack/532943030?variantFieldId=actual_color,24.99,,0,,,Clothing
"Wireless For Bluetooth Music Cap, Men/ Women Outdoor Leisure Hands-free Call Baseball Hat",https://www.walmart.com/ip/Wireless-For-Bluetooth-Music-Cap-Men-Women-Outdoor-Leisure-Hands-free-Call-Baseball-Hat/606551895?variantFieldId=actual_color,18.37,,0,,,Clothing
Men Genuine Leather Waist Pack Bag Double Zipper Cell Mobile Phone Case Coin Purse Pocket Pouch Male Fanny Bags For Outdoor Activities,https://www.walmart.com/ip/Men-Genuine-Leather-Waist-Pack-Bag-Double-Zipper-Cell-Mobile-Phone-Case-Coin-Purse-Pocket-Pouch-Male-Fanny-Bags-For-Outdoor-Activities/159403107,13.37,,0,,,Clothing
Tactical 600D Outdoor Waist Bag Multitool Molle Pouch Tool Zipper Waist Pack Hungitng Accessory Durable Belt Pouch,https://www.walmart.com/ip/Tactical-600D-Outdoor-Waist-Bag-Multitool-Molle-Pouch-Tool-Zipper-Waist-Pack-Hungitng-Accessory-Durable-Belt-Pouch/230839204?variantFieldId=actual_color,11.59,,0,,,Clothing
Cycling Bandana Skull Cap Beanie Lightweight Adjustable Cotton Biker Hat Hood Headband Headscarf Doo Rags Head Wraps Costume,https://www.walmart.com/ip/Cycling-Bandana-Skull-Cap-Beanie-Lightweight-Adjustable-Cotton-Biker-Hat-Hood-Headband-Headscarf-Doo-Rags-Head-Wraps-Costume/906278358?variantFieldId=actual_color,6.85,,0,,,Clothing
Lightweight Adjustable Cotton Biker Skull Cap Motorcycle Bandana Head Wrap Du Doo Rag Cool Rags Costume,https://www.walmart.com/ip/Lightweight-Adjustable-Cotton-Biker-Skull-Cap-Motorcycle-Bandana-Head-Wrap-Du-Doo-Rag-Cool-Rags-Costume/281636726?variantFieldId=actual_color,6.39,,0,,,Clothing
Simplicity Unisex Summer Cool Woven Straw Fedora Hat & Stylish Hat Band,https://www.walmart.com/ip/Simplicity-Unisex-Summer-Cool-Woven-Straw-Fedora-Hat-Stylish-Hat-Band/946342508?variantFieldId=actual_color,8.39,,0,,,Clothing
"Wireless For Bluetooth Music Cap, Men/ Women Outdoor Leisure Hands-free Call Baseball Hat",https://www.walmart.com/ip/Wireless-For-Bluetooth-Music-Cap-Men-Women-Outdoor-Leisure-Hands-free-Call-Baseball-Hat/839515445?variantFieldId=actual_color,18.16,,0,,,Clothing
Sweat Wicking Beanie Cap Hat Chemo Cap Skull Cap for Men and Women Adjustable Cotton Biker Hat Hood Headband Headscarf Doo Rags Head Wraps Costume,https://www.walmart.com/ip/Sweat-Wicking-Beanie-Cap-Hat-Chemo-Cap-Skull-Cap-for-Men-and-Women-Adjustable-Cotton-Biker-Hat-Hood-Headband-Headscarf-Doo-Rags-Head-Wraps-Costume/608928580?variantFieldId=actual_color,6.49,1.0,5,,,Clothing
Portable Baby Universal Backpacks Carriers Multifunctional Breathable Infant Hip Seat,https://www.walmart.com/ip/Portable-Baby-Universal-Backpacks-Carriers-Multifunctional-Breathable-Infant-Hip-Seat/242253248?variantFieldId=actual_color,14.99,,0,,,Clothing
Sweat Wicking Beanie Cap Hat Chemo Cap Skull Cap for Men and Women Adjustable Cotton Biker Hat Hood Headband Headscarf Doo Rags Head Wraps Costume,https://www.walmart.com/ip/Sweat-Wicking-Beanie-Cap-Hat-Chemo-Cap-Skull-Cap-for-Men-and-Women-Adjustable-Cotton-Biker-Hat-Hood-Headband-Headscarf-Doo-Rags-Head-Wraps-Costume/789076018?variantFieldId=actual_color,6.49,1.0,5,,,Clothing
"Tactical 600D Outdoor Durable Belt Waist Bag Multi tool Molle Pouch Tool Zipper Pouch,Khaki",https://www.walmart.com/ip/Tactical-600D-Outdoor-Durable-Belt-Waist-Bag-Multi-tool-Molle-Pouch-Tool-Zipper-Pouch-Khaki/648868929,13.49,,0,,,Clothing
Tactical 600D Outdoor Waist Bag Multi Tool Molle Pouch Tool Zipper Waist Pack Hunting Accessory Durable Belt Pouch,https://www.walmart.com/ip/Tactical-600D-Outdoor-Waist-Bag-Multi-Tool-Molle-Pouch-Tool-Zipper-Waist-Pack-Hunting-Accessory-Durable-Belt-Pouch/937652462,12.99,,0,,,Clothing
Fashion Double/Single Eyelet Grommet Leather Buckle Belt Adjustable Punk Belt For Men Women,https://www.walmart.com/ip/Fashion-Double-Single-Eyelet-Grommet-Leather-Buckle-Belt-Adjustable-nbsp-Punk-Belt-For-Men-Women/736403901,8.49,,0,,,Clothing
Newest 600D Military Tactical Life Bag Multifunctional Tool Pouch EDC Springs Hinge Hunting Durable Belt Pouches Packs Outdoor,https://www.walmart.com/ip/Newest-600D-Military-Tactical-Life-Bag-Multifunctional-Tool-Pouch-EDC-Springs-Hinge-Hunting-Durable-Belt-Pouches-Packs-Outdoor/425676023?variantFieldId=actual_color,12.99,,0,,,Clothing
Sun Cap UV Protection Removable Neck & Face Flap Cover Caps for Summer Outdoor Hiking Fishing Gardening Hunting Camping,https://www.walmart.com/ip/Sun-Cap-UV-Protection-Removable-Neck-Face-Flap-Cover-Caps-for-Summer-Outdoor-Hiking-Fishing-Gardening-Hunting-Camping/781897402?variantFieldId=actual_color,9.19,,0,,,Clothing
Outdoor Sport Fishing Hiking Detachable Ear Neck Cover Hat UV Protection Face Neck Flap Sun Cap,https://www.walmart.com/ip/Outdoor-Sport-Fishing-Hiking-Detachable-Ear-Neck-Cover-Hat-UV-Protection-Face-Neck-Flap-Sun-Cap/677094306?variantFieldId=actual_color,10.49,,0,,,Clothing
Simplicity Unisex Summer Cool Woven Straw Fedora Hat & Stylish Hat Band,https://www.walmart.com/ip/Simplicity-Unisex-Summer-Cool-Woven-Straw-Fedora-Hat-Stylish-Hat-Band/324868250?variantFieldId=actual_color,8.39,,0,,,Clothing
18 In 1 Multi-Tool Stainless Steel Tools Snow Shape Flat Cross Head Screwdriver Allen Key Spanner Keychain Tool,https://www.walmart.com/ip/18-In-1-Multi-Tool-Stainless-Steel-Tools-Snow-Shape-Flat-Cross-Head-Screwdriver-Allen-Key-Spanner-Keychain-Tool/705292355,7.88,,0,,,Clothing
Lightweight Adjustable Cotton Biker Skull Cap Motorcycle Bandana Head Wrap Du Doo Rag Cool Rags Costume,https://www.walmart.com/ip/Lightweight-Adjustable-Cotton-Biker-Skull-Cap-Motorcycle-Bandana-Head-Wrap-Du-Doo-Rag-Cool-Rags-Costume/287281770,6.39,,0,,,Clothing
Cycling Bandana Skull Cap Beanie Lightweight Adjustable Cotton Biker Hat,https://www.walmart.com/ip/Cycling-Bandana-Skull-Cap-Beanie-Lightweight-Adjustable-Cotton-Biker-Hat/504261286,6.39,,0,,,Clothing
"ANDORRA Women's Night Galaxy Thinsulate Waterproof Touchscreen Ski Gloves,M,Black Pink Dot",https://www.walmart.com/ip/ANDORRA-Women-s-Night-Galaxy-Thinsulate-Waterproof-Touchscreen-Ski-Gloves-M-Black-Pink-Dot/138540019,24.99,,0,,,Clothing
"ANDORRA Women's 3M Thinsulate Waterpfoof Insulating Quilt Snow Gloves,L,Black",https://www.walmart.com/ip/ANDORRA-Women-s-3M-Thinsulate-Waterpfoof-Insulating-Quilt-Snow-Gloves-L-Black/147584053,17.99,,0,,,Clothing
Women Men Canvas Waist Belts Double Rings Buckle Waistband Strap Belts,https://www.walmart.com/ip/Women-Men-Canvas-Waist-Belts-Double-Rings-Buckle-Waistband-Strap-Belts/672212288,6.91,,0,,,Clothing
National Women Handmade Floral Embroidery Handbags Trendy Soft Shoulder Messenger Bags Clutch Bags Free Shipping,https://www.walmart.com/ip/National-Women-Handmade-Floral-Embroidery-Handbags-Trendy-Soft-Shoulder-Messenger-Bags-Clutch-Bags-Free-Shipping/514343948,15.34,,0,,,Clothing
"ANDORRA Premium Women's Waterproof Quilted Thinsulate Insulating Snow Gloves,S,Black",https://www.walmart.com/ip/ANDORRA-Premium-Women-s-Waterproof-Quilted-Thinsulate-Insulating-Ski-Gloves-M-Purple/141173809,17.99,,0,,,Clothing
Men's Thinsulate Cross Country Textured Ski Mittens,https://www.walmart.com/ip/Men-s-Thinsulate-Cross-Country-Textured-Ski-Mittens/895221647?variantFieldId=actual_color,30.99,,0,Item Features:,,
"ANDORRA Hyper Tech Touchscreen Ski Mittens w/ Pockets & Optional Light Inner Gloves, Lens-Wiper Thumbs,S/M,Grey+Black",https://www.walmart.com/ip/ANDORRA-Hyper-Tech-Touchscreen-Ski-Mittens-w-Pockets-Optional-Light-Inner-Gloves-Lens-Wiper-Thumbs-S-M-Black-Grey/139960936,40.99,,0,,,Clothing
"ANDORRA Men's Waterproof Thinsulate Touchscreen Winter Ski Gloves w/ Zippered Pocket and Lens-Wiper Thumbs,L,Black",https://www.walmart.com/ip/ANDORRA-Men-s-Waterproof-Thinsulate-Touchscreen-Winter-Ski-Gloves-w-Zippered-Pocket-and-Lens-Wiper-Thumbs-L-Black/198643110,17.99,,0,,,Clothing
Women's Night Galaxy Waterproof Touchscreen Snow Ski Gloves,https://www.walmart.com/ip/Women-s-Night-Galaxy-Waterproof-Touchscreen-Snow-Ski-Gloves/545320500,48.00,,0,,,Clothing
Winter Snow Ski Snowboard Gloves Waterproof Skull Print 3M Thinsulate Mittens,https://www.walmart.com/ip/Winter-Snow-Ski-Snowboard-Gloves-Waterproof-Skull-Print-3M-Thinsulate-Mittens/160941986,10.99,,0,,,Clothing
"ANDORRA Boys Color Block Weather-Proof Thinsulate Ski Mittens, Long Snow Cuff,M,BlackGrey",https://www.walmart.com/ip/ANDORRA-Boys-Color-Block-Weather-Proof-Thinsulate-Snow-Mittens-Long-Snow-Cuff-M-BlackBlue/189592559,10.99,,0,,,Clothing
"ANDORRA Boys Color Block Weather-Proof Thinsulate Snow Mittens, Long Snow Cuff,L,BlackGrey",https://www.walmart.com/ip/ANDORRA-Boys-Color-Block-Weather-Proof-Thinsulate-Snow-Mittens-Long-Snow-Cuff-L-BlackGrey/110806719,10.99,,0,,,Clothing
"ANDORRA Kids Premium Weather-proof Thinsulate Snow Mittens, Snowman Print,XS,Black/Snowman",https://www.walmart.com/ip/ANDORRA-Kids-Premium-Weather-proof-Thinsulate-Snow-Mittens-Snowman-Print-XS-Black-Snowman/171046102,10.99,,0,,,Clothing
"ANDORRA Kids Premium Weather-proof Thinsulate Snow Mittens, Ladybird Print,M,Black/Ladybird",https://www.walmart.com/ip/ANDORRA-Kids-Premium-Weather-proof-Thinsulate-Snow-Mittens-Ladybird-Print-M-Black-Ladybird/168958546,10.99,,0,,,Clothing
"ANDORRA Boy's Premium Quilted Waterproof Thinsulate Ski Gloves Mittens, Longer Snow Cuff,S,Black",https://www.walmart.com/ip/ANDORRA-Boy-s-Premium-Quilted-Waterproof-Thinsulate-Ski-Gloves-Mittens-Longer-Snow-Cuff-S-Black/122866593,10.99,,0,,,Clothing
"ANDORRA Boys Premium Weather-proof Thinsulate Snow Mittens, Snowman Print,M,Black/Snowman",https://www.walmart.com/ip/ANDORRA-Boys-Premium-Weather-proof-Thinsulate-Snow-Mittens-Snowman-Print-M-Black-Snowman/157755439,10.99,,0,,,Clothing
"Simplicity 3 in 1 Warm Thick Cable Knitted Hat Scarf & Gloves Winter Set, Black",https://www.walmart.com/ip/Simplicity-3-in-1-Warm-Thick-Cable-Knitted-Hat-Scarf-Gloves-Winter-Set-Black/154613342,30.99,,0,,,Clothing
"ANDORRA Women's Hyper Tech Touchscreen Ski Mittens with Pockets & Optional Light Inner Gloves,L,Grey+Black",https://www.walmart.com/ip/ANDORRA-Women-s-Hyper-Tech-Touchscreen-Mittens-with-Pockets-Optional-Light-Inner-Gloves-M-L-Blue-Red/486505676,40.99,,0,,,Clothing
"ANDORRA Women's Night Galaxy Thinsulate Waterproof Touchscreen Snow Gloves,L,Black Pink Dot",https://www.walmart.com/ip/ANDORRA-Women-s-Night-Galaxy-Thinsulate-Waterproof-Touchscreen-Snow-Gloves-L-Black-Pink-Dot/114469578,24.99,,0,,,Clothing
"ANDORRA Women's Night Galaxy Thinsulate Waterproof Touchscreen Snow Gloves,S,Black",https://www.walmart.com/ip/ANDORRA-Women-s-Night-Galaxy-Thinsulate-Waterproof-Touchscreen-Ski-Gloves-S-Black-Digital/135565095,24.99,,0,,,Clothing
The Cole Knit Trapper and the Thor Sports Mittens Bundle,https://www.walmart.com/ip/The-Cole-Knit-Trapper-and-the-Thor-Sports-Mittens-Bundle/469918835,15.80,,0,"Cold Front Toddler Cole Knit Trapper and the Thor Sports Mittens Bundle- Keeping things together can be tough when you're a kid. This set makes it a little easier, with coordinating mittens and hat. Fun plaid pattern helmet that keeps ears covered with a cozy fleece lining. The waterproof mittens have wide openings to help get little hand in and hook and loop to keep seal out cold air and snow. 40 grams 3M Thinsulate™ insulation and soft polyfill interlining that is thick enough to keep hands warm in chilly weather. The composite multi-layers softshell provides protection in wet climes and keep hands dry and comfortableFleece lined hat; Waterproof mittens; 40g 3M Thinsulate™ in mittens",,Gifts & Registry
BOBORA 40*150cm Newborn Stretch Knit Wrap Baby Kids Photography Nubble Wraps Props,https://www.walmart.com/ip/BOBORA-40-150cm-Newborn-Stretch-Knit-Wrap-Baby-Kids-Photography-Nubble-Wraps-Props/986461797,9.24,5.0,1,,,Clothing
RainStopper  Clear Waterproof Rain Bonnet Hat (Women's),https://www.walmart.com/ip/RainStopper-Clear-Waterproof-Rain-Bonnet-Hat-Women-s/45110529,0.99,,0,,,Clothing
Infant Booties & Mitten Set White (Pack of 2),https://www.walmart.com/ip/Infant-Booties-Mitten-Set-White-Pack-of-2/482450856,11.79,,0,,,Clothing
Bambini Neutral Baby Cap and Mittens 4 Piece Set,https://www.walmart.com/ip/Bambini-Neutral-Baby-Cap-and-Mittens-4-Piece-Set/552857761,10.63,,0,,,Clothing
Under Scarf Hat Cap Bone Bonnet Ninja Hijab Islamic Neck Cover Muslim Hat L38,https://www.walmart.com/ip/Under-Scarf-Hat-Cap-Bone-Bonnet-Ninja-Hijab-Islamic-Neck-Cover-Muslim-Hat-L38/970485370,7.29,3.8,4,,,Clothing
Muslim Shrug Womens Long Sleeved Bolero Style Arm Sleeves Islam Hijab Tops,https://www.walmart.com/ip/Muslim-Shrug-Womens-Long-Sleeved-Bolero-Style-Arm-Sleeves-Islam-Hijab-Tops/772959987,8.68,3.1,13,,,Clothing
EFINNY Women Mens Unisex Winter Outdoor Plus Velvet Warm Water Proof Thicken Cycling Gloves,https://www.walmart.com/ip/EFINNY-Women-Mens-Unisex-Winter-Outdoor-Plus-Velvet-Warm-Water-Proof-Thicken-Cycling-Gloves/660882424,6.69,,0,,,Clothing
Sun Emporium Boys Blue Wide Brim Adjustable Strap Sun Protective Hat,https://www.walmart.com/ip/Sun-Emporium-Boys-Blue-Wide-Brim-Adjustable-Strap-Sun-Protective-Hat-M/115346856,26.18,,0,,,Clothing
Outdoor Sports Full-covered Gas Mask Helmet Men Women PC Lens Adjustable Shock Resistance Sportswear,https://www.walmart.com/ip/Outdoor-Sports-Full-covered-Gas-Mask-Helmet-Men-Women-PC-Lens-Adjustable-Shock-Resistance-Sportswear/622033781,40.39,,0,,,Clothing
